NETWORK STATION CHANNEL START_TIME START_TIME_MINUTES END_TIME END_TIME_MINUTES LAT LON ELEVATION DEPTH AZIMUTH DIP SAMPLE_RATE days
UO WLOO HHZ 2020-03-15 00:00:00 3000-01-01 00:00:00 44.52342 -122.73769 284.0 0.0 0.0 -90.0 100.0 357864.0
UO WOOD HHE 2016-10-01 00:00:00 2599-12-31 23:59:59 42.217899 -122.304604 1437.0 0.0 90.0 0.0 100.0 213027.0
UO WOOD HHN 2016-10-01 00:00:00 2599-12-31 23:59:59 42.217899 -122.304604 1437.0 0.0 0.0 0.0 100.0 213027.0
UO WOOD HHZ 2016-10-01 00:00:00 2599-12-31 23:59:59 42.217899 -122.304604 1437.0 0.0 0.0 -90.0 100.0 213027.0
UO WYLD HHE 2019-05-17 07:00:00 2020-08-28 15:45:00 43.144475 -123.429208 274.0 0.75 90.0 0.0 100.0 469.0
UO WYLD HHE 2020-08-28 15:45:00 3000-01-01 00:00:00 43.144475 -123.429208 274.0 0.75 90.0 0.0 100.0 357698.0
UO WYLD HHN 2019-05-17 07:00:00 2020-08-28 15:45:00 43.144475 -123.429208 274.0 0.75 0.0 0.0 100.0 469.0
UO WYLD HHN 2020-08-28 15:45:00 3000-01-01 00:00:00 43.144475 -123.429208 274.0 0.75 0.0 0.0 100.0 357698.0
UO WYLD HHZ 2019-05-17 07:00:00 2020-08-28 15:45:00 43.144475 -123.429208 274.0 0.75 0.0 -90.0 100.0 469.0
UO WYLD HHZ 2020-08-28 15:45:00 3000-01-01 00:00:00 43.144475 -123.429208 274.0 0.75 0.0 -90.0 100.0 357698.0
US BMO BH1 2011-05-02 19:58:00 3000-01-01 00:00:00 44.8525 -117.306 1154.0 0.0 27.1 0.0 40.0 361104.0
US BMO BH2 2011-05-02 19:58:00 3000-01-01 00:00:00 44.8525 -117.306 1154.0 0.0 117.1 0.0 40.0 361104.0
US BMO BHE 2005-04-12 18:51:00 2007-03-04 14:00:00 44.8525 -117.306 1154.0 0.0 117.2 0.0 40.0 691.0
US BMO BHE 2007-03-04 14:00:00 2008-06-02 19:36:00 44.8525 -117.306 1154.0 0.0 117.1 0.0 40.0 456.0
US BMO BHE 2008-06-02 19:36:00 2009-05-04 23:20:00 44.8525 -117.306 1154.0 0.0 117.1 0.0 40.0 336.0
US BMO BHE 2009-05-04 23:20:00 2010-06-07 18:44:00 44.8525 -117.306 1154.0 0.0 117.1 0.0 40.0 399.0
US BMO BHN 2005-04-12 18:51:00 2008-06-02 19:36:00 44.8525 -117.306 1154.0 0.0 27.1 0.0 40.0 1147.0
US BMO BHN 2008-06-02 19:36:00 2009-05-04 23:20:00 44.8525 -117.306 1154.0 0.0 27.1 0.0 40.0 336.0
US BMO BHN 2009-05-04 23:20:00 2010-06-07 18:44:00 44.8525 -117.306 1154.0 0.0 27.1 0.0 40.0 399.0
US BMO BHZ 2005-04-12 18:51:00 2008-06-02 19:36:00 44.8525 -117.306 1154.0 0.0 0.0 -90.0 40.0 1147.0
US BMO BHZ 2008-06-02 19:36:00 2009-05-04 23:20:00 44.8525 -117.306 1154.0 0.0 0.0 -90.0 40.0 336.0
US BMO BHZ 2009-05-04 23:20:00 2010-06-07 18:44:00 44.8525 -117.306 1154.0 0.0 0.0 -90.0 40.0 399.0
US BMO BHZ 2011-05-02 19:58:00 3000-01-01 00:00:00 44.8525 -117.306 1154.0 0.0 0.0 -90.0 40.0 361104.0
US BMO HHE 2005-04-12 18:51:00 2007-03-04 14:00:00 44.8525 -117.306 1154.0 0.0 117.2 0.0 100.0 691.0
US BMO HHE 2008-06-02 19:36:00 2009-05-04 23:20:00 44.8525 -117.306 1154.0 0.0 117.1 0.0 80.0 336.0
US BMO HHN 2005-04-12 18:51:00 2007-03-04 14:00:00 44.8525 -117.306 1154.0 0.0 27.1 0.0 100.0 691.0
US BMO HHN 2008-06-02 19:36:00 2009-05-04 23:20:00 44.8525 -117.306 1154.0 0.0 27.1 0.0 80.0 336.0
US BMO HHZ 2005-04-12 18:51:00 2007-03-04 14:00:00 44.8525 -117.306 1154.0 0.0 0.0 -90.0 100.0 691.0
US BMO HHZ 2008-06-02 19:36:00 2009-05-04 23:20:00 44.8525 -117.306 1154.0 0.0 0.0 -90.0 80.0 336.0
US HAWA BH1 2011-05-02 21:24:00 2018-06-08 19:00:00 46.3925 -119.5327 364.0 0.0 356.0 0.0 40.0 2594.0
US HAWA BH1 2018-06-08 19:00:00 3000-01-01 00:00:00 46.3925 -119.5327 364.0 0.0 1.0 0.0 40.0 358510.0
US HAWA BH2 2011-05-02 21:24:00 2018-06-08 19:00:00 46.3925 -119.5327 364.0 0.0 86.0 0.0 40.0 2594.0
US HAWA BH2 2018-06-08 19:00:00 3000-01-01 00:00:00 46.3925 -119.5327 364.0 0.0 91.0 0.0 40.0 358510.0
US HAWA BHE 2005-03-17 00:00:00 2011-05-02 21:24:00 46.3925 -119.5327 364.0 0.0 90.0 0.0 40.0 2237.0
US HAWA BHN 2005-03-17 00:00:00 2011-05-02 21:24:00 46.3925 -119.5327 364.0 0.0 0.0 0.0 40.0 2237.0
US HAWA BHZ 2005-03-17 00:00:00 2011-05-02 21:24:00 46.3925 -119.5327 364.0 0.0 0.0 -90.0 40.0 2237.0
US HAWA BHZ 2011-05-02 21:24:00 2018-06-08 19:00:00 46.3925 -119.5327 364.0 0.0 0.0 -90.0 40.0 2594.0
US HAWA BHZ 2018-06-08 19:00:00 3000-01-01 00:00:00 46.3925 -119.5327 364.0 0.0 0.0 -90.0 40.0 358510.0
US NEW BH1 2011-05-02 22:24:00 3000-01-01 00:00:00 48.2642 -117.1227 760.0 0.0 0.0 0.0 40.0 361104.0
US NEW BH2 2011-05-02 22:24:00 3000-01-01 00:00:00 48.2642 -117.1227 760.0 0.0 90.0 0.0 40.0 361104.0
US NEW BHE 2005-04-13 22:21:00 2006-01-25 16:00:00 48.2642 -117.1227 760.0 0.0 90.0 0.0 40.0 287.0
US NEW BHE 2006-01-25 16:00:00 2011-05-02 22:24:00 48.2642 -117.1227 760.0 0.0 90.0 0.0 40.0 1923.0
US NEW BHN 2005-04-13 22:21:00 2006-01-25 16:00:00 48.2642 -117.1227 760.0 0.0 0.0 0.0 40.0 287.0
US NEW BHN 2006-01-25 16:00:00 2011-05-02 22:24:00 48.2642 -117.1227 760.0 0.0 0.0 0.0 40.0 1923.0
US NEW BHZ 2005-04-13 22:21:00 2006-01-25 16:00:00 48.2642 -117.1227 760.0 0.0 0.0 -90.0 40.0 287.0
US NEW BHZ 2006-01-25 16:00:00 2011-05-02 22:24:00 48.2642 -117.1227 760.0 0.0 0.0 -90.0 40.0 1923.0
US NEW BHZ 2011-05-02 22:24:00 3000-01-01 00:00:00 48.2642 -117.1227 760.0 0.0 0.0 -90.0 40.0 361104.0
US NEW HHE 2005-04-13 22:21:00 2006-01-25 16:00:00 48.2642 -117.1227 760.0 0.0 90.0 0.0 80.0 287.0
US NEW HHN 2005-04-13 22:21:00 2006-01-25 16:00:00 48.2642 -117.1227 760.0 0.0 0.0 0.0 80.0 287.0
US NEW HHZ 2005-04-13 22:21:00 2006-01-25 16:00:00 48.2642 -117.1227 760.0 0.0 0.0 -90.0 80.0 287.0
US NLWA BH1 2011-05-02 22:39:00 2018-06-05 02:00:00 47.3917 -123.8691 640.0 0.0 4.0 0.0 40.0 2591.0
US NLWA BH1 2018-06-05 02:00:00 3000-01-01 00:00:00 47.3917 -123.8691 640.0 0.0 0.0 0.0 40.0 358513.0
US NLWA BH2 2011-05-02 22:39:00 2018-06-05 02:00:00 47.3917 -123.8691 640.0 0.0 94.0 0.0 40.0 2591.0
US NLWA BH2 2018-06-05 02:00:00 3000-01-01 00:00:00 47.3917 -123.8691 640.0 0.0 90.0 0.0 40.0 358513.0
US NLWA BHE 2007-02-27 20:00:00 2011-05-02 22:39:00 47.3917 -123.8691 640.0 0.0 94.0 0.0 40.0 1525.0
US NLWA BHN 2007-02-27 20:00:00 2011-05-02 22:39:00 47.3917 -123.8691 640.0 0.0 4.0 0.0 40.0 1525.0
US NLWA BHZ 2006-07-05 18:23:26 2011-05-02 22:39:00 47.3917 -123.8691 640.0 0.0 0.0 -90.0 40.0 1762.0
US NLWA BHZ 2011-05-02 22:39:00 2018-06-05 02:00:00 47.3917 -123.8691 640.0 0.0 0.0 -90.0 40.0 2591.0
US NLWA BHZ 2018-06-05 02:00:00 3000-01-01 00:00:00 47.3917 -123.8691 640.0 0.0 0.0 -90.0 40.0 358513.0
US OCWA BHE 2005-05-14 00:27:00 2006-06-26 00:00:00 47.7489 -124.1781 671.0 0.0 90.0 0.0 40.0 408.0
US OCWA BHN 2005-05-14 00:27:00 2006-06-26 00:00:00 47.7489 -124.1781 671.0 0.0 0.0 0.0 40.0 408.0
US OCWA BHZ 2005-05-14 00:27:00 2006-06-26 00:00:00 47.7489 -124.1781 671.0 0.0 0.0 -90.0 40.0 408.0
US OCWA HHE 2005-05-14 00:27:00 2006-06-26 00:00:00 47.7489 -124.1781 671.0 0.0 90.0 0.0 80.0 408.0
US OCWA HHN 2005-05-14 00:27:00 2006-06-26 00:00:00 47.7489 -124.1781 671.0 0.0 0.0 0.0 80.0 408.0
US OCWA HHZ 2005-05-14 00:27:00 2006-06-26 00:00:00 47.7489 -124.1781 671.0 0.0 0.0 -90.0 80.0 408.0
US WDC BHE 1992-09-18 00:00:00 2007-02-07 06:35:00 40.580002 -122.539719 300.0 0.0 90.0 0.0 20.0 5255.0
US WDC BHN 1992-09-18 00:00:00 2007-02-07 06:35:00 40.580002 -122.539719 300.0 0.0 0.0 0.0 20.0 5255.0
US WDC BHZ 1992-09-18 00:00:00 2007-02-07 06:35:00 40.580002 -122.539719 300.0 0.0 0.0 -90.0 20.0 5255.0
US WVOR BH1 2011-05-02 23:26:00 2014-11-16 00:00:00 42.4339 -118.6367 1344.0 0.0 0.0 0.0 40.0 1294.0
US WVOR BH1 2014-11-16 00:00:00 3000-01-01 00:00:00 42.4339 -118.6367 1344.0 0.0 0.0 0.0 40.0 359810.0
US WVOR BH2 2011-05-02 23:26:00 2014-11-16 00:00:00 42.4339 -118.6367 1344.0 0.0 90.0 0.0 40.0 1294.0
US WVOR BH2 2014-11-16 00:00:00 3000-01-01 00:00:00 42.4339 -118.6367 1344.0 0.0 90.0 0.0 40.0 359810.0
US WVOR BHE 2005-04-11 21:44:00 2006-01-31 14:20:00 42.4339 -118.6367 1344.0 0.0 90.0 0.0 40.0 295.0
US WVOR BHE 2006-01-31 17:59:58 2011-05-02 23:26:00 42.4339 -118.6367 1344.0 0.0 90.0 0.0 40.0 1917.0
US WVOR BHN 2005-04-11 21:44:00 2006-01-31 14:20:00 42.4339 -118.6367 1344.0 0.0 0.0 0.0 40.0 295.0
US WVOR BHN 2006-01-31 17:59:58 2011-05-02 23:26:00 42.4339 -118.6367 1344.0 0.0 0.0 0.0 40.0 1917.0
US WVOR BHZ 2005-04-11 21:44:00 2006-01-31 14:20:00 42.4339 -118.6367 1344.0 0.0 0.0 -90.0 40.0 295.0
US WVOR BHZ 2006-01-31 17:59:58 2011-05-02 23:26:00 42.4339 -118.6367 1344.0 0.0 0.0 -90.0 40.0 1917.0
US WVOR BHZ 2011-05-02 23:26:00 2014-11-16 00:00:00 42.4339 -118.6367 1344.0 0.0 0.0 -90.0 40.0 1294.0
US WVOR BHZ 2014-11-16 00:00:00 3000-01-01 00:00:00 42.4339 -118.6367 1344.0 0.0 0.0 -90.0 40.0 359810.0
US WVOR HHE 2005-04-11 21:44:00 2006-01-31 14:20:00 42.4339 -118.6367 1344.0 0.0 90.0 0.0 80.0 295.0
US WVOR HHN 2005-04-11 21:44:00 2006-01-31 14:20:00 42.4339 -118.6367 1344.0 0.0 0.0 0.0 80.0 295.0
US WVOR HHZ 2005-04-11 21:44:00 2006-01-31 14:20:00 42.4339 -118.6367 1344.0 0.0 0.0 -90.0 80.0 295.0
UW ALKI EHZ 2004-11-04 00:00:00 2012-03-09 00:00:00 47.5751 -122.4176 1.0 0.0 0.0 -90.0 100.0 2682.0
UW ALKI EHZ 2012-03-09 00:00:00 2017-05-02 00:00:00 47.5751 -122.4176 1.0 0.0 0.0 -90.0 100.0 1880.0
UW ARTIC HHE 2021-04-01 20:22:26 3000-01-01 00:00:00 46.80521 -123.75867 127.9 3.0 90.0 0.0 100.0 357482.0
UW ARTIC HHN 2021-04-01 20:22:26 3000-01-01 00:00:00 46.80521 -123.75867 127.9 3.0 0.0 0.0 100.0 357482.0
UW ARTIC HHZ 2021-04-01 20:22:26 3000-01-01 00:00:00 46.80521 -123.75867 127.9 3.0 0.0 -90.0 100.0 357482.0
UW ASR EHZ 2003-08-08 00:00:00 2008-04-01 00:00:00 46.152592 -121.601639 1357.0 0.0 0.0 -90.0 100.0 1698.0
UW ASR EHZ 2008-04-01 00:00:00 2018-10-03 00:00:00 46.152592 -121.601639 1357.0 0.0 0.0 -90.0 100.0 3837.0
UW ASR EHZ 2018-10-03 00:00:00 3000-01-01 00:00:00 46.152592 -121.601639 1357.0 0.0 0.0 -90.0 100.0 358393.0
UW ATES EHZ 2003-03-06 00:00:00 2012-02-24 00:00:00 48.23617 -122.06042 62.6 0.0 0.0 -90.0 100.0 3277.0
UW AUG EHZ 1999-09-15 00:00:00 2008-04-01 00:00:00 45.73595 -121.68174 865.0 0.0 0.0 -90.0 100.0 3121.0
UW AUG EHZ 2008-04-01 00:00:00 3000-01-01 00:00:00 45.73595 -121.68174 865.0 0.0 0.0 -90.0 100.0 362230.0
UW BABR BHE 2011-04-27 00:00:00 2018-06-13 00:00:00 44.62132 -123.78924 438.7 0.0 90.0 0.0 40.0 2604.0
UW BABR BHN 2011-04-27 00:00:00 2018-06-13 00:00:00 44.62132 -123.78924 438.7 0.0 0.0 0.0 40.0 2604.0
UW BABR BHZ 2011-04-27 00:00:00 2018-06-13 00:00:00 44.62132 -123.78924 438.7 0.0 0.0 -90.0 40.0 2604.0
UW BABR HHE 2018-06-13 00:00:01 3000-01-01 00:00:00 44.62132 -123.78924 438.7 0.0 90.0 0.0 100.0 358505.0
UW BABR HHN 2018-06-13 00:00:01 3000-01-01 00:00:00 44.62132 -123.78924 438.7 0.0 0.0 0.0 100.0 358505.0
UW BABR HHZ 2018-06-13 00:00:01 3000-01-01 00:00:00 44.62132 -123.78924 438.7 0.0 0.0 -90.0 100.0 358505.0
UW BBO EHZ 2002-07-19 00:00:00 2008-04-01 00:00:00 42.88815 -122.6797 1623.0 0.0 0.0 90.0 100.0 2083.0
UW BBO EHZ 2008-04-01 00:00:00 2012-08-14 00:00:00 42.88815 -122.6797 1623.0 0.0 0.0 90.0 100.0 1596.0
UW BBO EHZ 2012-08-14 00:00:00 3000-01-01 00:00:00 42.88815 -122.6797 1623.0 0.0 0.0 -90.0 100.0 360634.0
UW BBO HHE 2018-11-01 00:00:00 3000-01-01 00:00:00 42.88815 -122.6797 1623.0 0.0 90.0 0.0 100.0 358364.0
UW BBO HHN 2018-11-01 00:00:00 3000-01-01 00:00:00 42.88815 -122.6797 1623.0 0.0 0.0 0.0 100.0 358364.0
UW BBO HHZ 2018-11-01 00:00:00 3000-01-01 00:00:00 42.88815 -122.6797 1623.0 0.0 0.0 -90.0 100.0 358364.0
UW BDGR HHE 2021-06-29 00:00:00 3000-01-01 00:00:00 46.85763 -120.29764 642.4 2.4 90.0 0.0 100.0 357393.0
UW BDGR HHN 2021-06-29 00:00:00 3000-01-01 00:00:00 46.85763 -120.29764 642.4 2.4 0.0 0.0 100.0 357393.0
UW BDGR HHZ 2021-06-29 00:00:00 3000-01-01 00:00:00 46.85763 -120.29764 642.4 2.4 0.0 -90.0 100.0 357393.0
UW BEN EHZ 2011-04-25 00:00:00 2599-12-31 23:59:59 46.518631 -119.718521 335.0 0.0 0.0 -90.0 100.0 215013.0
UW BEND EHZ 2002-05-09 00:00:00 2011-08-05 00:00:00 44.06673 -121.327797 1141.0 0.0 0.0 -90.0 100.0 3375.0
UW BEND EHZ 2011-08-05 00:00:00 2018-11-30 00:00:00 44.06673 -121.327797 1141.0 0.0 0.0 -90.0 100.0 2674.0
UW BEND EHZ 2018-11-30 00:00:00 2020-05-18 00:00:00 44.066536 -121.328064 1152.0 0.0 0.0 -90.0 100.0 535.0
UW BEND EHZ 2021-03-11 00:00:00 3000-01-01 00:00:00 44.066536 -121.328064 1152.0 0.0 0.0 -90.0 100.0 357503.0
UW BERY HHE 2018-07-30 00:00:00 3000-01-01 00:00:00 48.2641 -122.096 149.6 0.0 90.0 0.0 100.0 358458.0
UW BERY HHN 2018-07-30 00:00:00 3000-01-01 00:00:00 48.2641 -122.096 149.6 0.0 0.0 0.0 100.0 358458.0
UW BERY HHZ 2018-07-30 00:00:00 3000-01-01 00:00:00 48.2641 -122.096 149.6 0.0 0.0 -90.0 100.0 358458.0
UW BHW EHZ 1997-05-15 00:00:00 2005-12-14 00:00:00 47.83609 -122.03281 217.0 0.0 0.0 -90.0 100.0 3135.0
UW BHW EHZ 2005-12-14 00:00:00 2008-04-01 00:00:00 47.83609 -122.03281 217.0 0.0 0.0 -90.0 100.0 839.0
UW BHW EHZ 2008-04-01 00:00:00 2009-04-14 00:00:00 47.83609 -122.03281 217.0 0.0 0.0 -90.0 100.0 378.0
UW BHW EHZ 2009-04-14 00:00:00 2014-10-09 00:00:00 47.83609 -122.03281 217.0 0.0 0.0 -90.0 100.0 2004.0
UW BHW EHZ 2014-10-09 00:00:00 2017-12-06 00:00:00 47.83609 -122.03281 217.0 0.0 0.0 90.0 100.0 1154.0
UW BHW EHZ 2017-12-12 00:00:00 2021-09-15 00:00:00 47.83609 -122.03281 217.0 0.0 0.0 90.0 100.0 1373.0
UW BICK HHE 2021-06-07 00:00:00 3000-01-01 00:00:00 46.040117 -120.33945 1164.1 2.7 90.0 0.0 100.0 357415.0
UW BICK HHN 2021-06-07 00:00:00 3000-01-01 00:00:00 46.040117 -120.33945 1164.1 2.7 0.0 0.0 100.0 357415.0
UW BICK HHZ 2021-06-07 00:00:00 3000-01-01 00:00:00 46.040117 -120.33945 1164.1 2.7 0.0 -90.0 100.0 357415.0
UW BKC EHZ 2004-04-06 00:00:00 2008-04-01 00:00:00 44.299259 -121.697159 1208.0 0.0 0.0 -90.0 100.0 1456.0
UW BKC EHZ 2008-04-01 00:00:00 2014-05-29 00:00:00 44.299259 -121.697159 1208.0 0.0 0.0 -90.0 100.0 2249.0
UW BLN EHZ 1995-01-19 00:00:00 2007-12-27 00:00:00 48.006624 -122.972646 601.0 0.0 0.0 -90.0 100.0 4725.0
UW BLN EHZ 2008-04-01 00:00:00 2016-07-30 00:00:00 48.006624 -122.972646 601.0 0.0 0.0 90.0 100.0 3042.0
UW BLOW BHE 2008-12-03 00:00:00 2013-12-05 00:00:00 44.6837 -122.1862 657.3 0.0 90.0 0.0 40.0 1828.0
UW BLOW BHN 2008-12-03 00:00:00 2013-12-05 00:00:00 44.6837 -122.1862 657.3 0.0 0.0 0.0 40.0 1828.0
UW BLOW BHZ 2008-12-03 00:00:00 2013-12-05 00:00:00 44.6837 -122.1862 657.3 0.0 0.0 -90.0 40.0 1828.0
UW BLOW HHE 2013-12-05 00:00:00 3000-01-01 00:00:00 44.6837 -122.1862 657.3 0.0 90.0 0.0 100.0 360156.0
UW BLOW HHN 2013-12-05 00:00:00 3000-01-01 00:00:00 44.6837 -122.1862 657.3 0.0 0.0 0.0 100.0 360156.0
UW BLOW HHZ 2013-12-05 00:00:00 3000-01-01 00:00:00 44.6837 -122.1862 657.3 0.0 0.0 -90.0 100.0 360156.0
UW BLT EHZ 2005-10-21 00:00:00 2007-05-17 00:00:00 45.915 -120.17699 659.0 0.0 0.0 -90.0 100.0 573.0
UW BLT EHZ 2007-05-17 00:00:00 2008-04-01 00:00:00 45.915 -120.17699 659.0 0.0 0.0 -90.0 100.0 320.0
UW BLT EHZ 2008-04-01 00:00:00 2016-06-30 20:15:00 45.915 -120.17699 659.0 0.0 0.0 -90.0 100.0 3012.0
UW BLT EHZ 2016-06-30 20:15:00 3000-01-01 00:00:00 45.915 -120.17699 659.0 0.0 0.0 -90.0 100.0 359218.0
UW BOIS HHE 2021-04-28 00:00:00 3000-01-01 00:00:00 46.55054 -123.13018 79.8 3.2 90.0 0.0 100.0 357455.0
UW BOIS HHN 2021-04-28 00:00:00 3000-01-01 00:00:00 46.55054 -123.13018 79.8 3.2 0.0 0.0 100.0 357455.0
UW BOIS HHZ 2021-04-28 00:00:00 3000-01-01 00:00:00 46.55054 -123.13018 79.8 3.2 0.0 -90.0 100.0 357455.0
UW BOW EHZ 2002-06-01 00:00:00 2008-04-01 00:00:00 46.474831 -123.229301 870.0 0.0 0.0 -90.0 100.0 2131.0
UW BOW EHZ 2008-04-01 00:00:00 2009-04-14 00:00:00 46.474831 -123.229301 870.0 0.0 0.0 -90.0 100.0 378.0
UW BOW EHZ 2009-04-14 00:00:00 2013-09-26 00:00:00 46.474831 -123.229301 870.0 0.0 0.0 -90.0 100.0 1626.0
UW BOW EHZ 2013-09-26 00:00:00 2018-08-23 00:00:00 46.474831 -123.229301 870.0 0.0 0.0 -90.0 100.0 1792.0
UW BOW2 EHZ 2018-07-19 00:00:00 3000-01-01 00:00:00 46.47667 -123.23298 925.0 0.0 0.0 -90.0 100.0 358469.0
UW BPO EHZ 1995-01-19 00:00:00 2008-04-01 00:00:00 44.651749 -121.689842 1957.0 0.0 0.0 -90.0 100.0 4821.0
UW BPO EHZ 2008-04-01 00:00:00 2009-04-14 00:00:00 44.651749 -121.689842 1957.0 0.0 0.0 -90.0 100.0 378.0
UW BPO EHZ 2009-04-14 00:00:00 2599-12-31 23:59:59 44.651749 -121.689842 1957.0 0.0 0.0 -90.0 100.0 215754.0
UW BRAN BHE 2009-01-08 00:00:00 2013-10-22 18:00:00 45.9734 -117.2277 1153.8 0.0 90.0 0.0 40.0 1748.0
UW BRAN BHE 2013-10-22 18:00:00 2019-09-27 00:00:00 45.9734 -117.2277 1153.8 0.0 90.0 0.0 40.0 2166.0
UW BRAN BHN 2009-01-08 00:00:00 2013-10-22 18:00:00 45.9734 -117.2277 1153.8 0.0 0.0 0.0 40.0 1748.0
UW BRAN BHN 2013-10-22 18:00:00 2019-09-27 00:00:00 45.9734 -117.2277 1153.8 0.0 0.0 0.0 40.0 2166.0
UW BRAN BHZ 2009-01-08 00:00:00 2013-10-22 18:00:00 45.9734 -117.2277 1153.8 0.0 0.0 -90.0 40.0 1748.0
UW BRAN BHZ 2013-10-22 18:00:00 2019-09-27 00:00:00 45.9734 -117.2277 1153.8 0.0 0.0 -90.0 40.0 2166.0
UW BRAN HHE 2019-09-27 00:00:00 3000-01-01 00:00:00 45.9734 -117.2277 1153.8 0.0 90.0 0.0 100.0 358034.0
UW BRAN HHN 2019-09-27 00:00:00 3000-01-01 00:00:00 45.9734 -117.2277 1153.8 0.0 0.0 0.0 100.0 358034.0
UW BRAN HHZ 2019-09-27 00:00:00 3000-01-01 00:00:00 45.9734 -117.2277 1153.8 0.0 0.0 -90.0 100.0 358034.0
UW BRKS HHZ 2001-05-18 00:00:00 2007-03-31 00:00:00 47.755196 -122.290131 33.0 0.0 0.0 -90.0 100.0 2143.0
UW BRO EHZ 2004-06-30 00:00:00 2008-04-01 00:00:00 44.26721 -122.45316 1341.0 0.0 0.0 90.0 100.0 1371.0
UW BRO EHZ 2008-07-28 00:00:00 2014-11-19 00:00:00 44.26721 -122.45316 1341.0 0.0 0.0 -90.0 100.0 2305.0
UW BRO EHZ 2014-11-19 00:00:00 2020-11-10 00:00:00 44.26721 -122.45316 1341.0 0.0 0.0 -90.0 100.0 2183.0
UW BRO HHE 2019-06-21 00:00:00 3000-01-01 00:00:00 44.26721 -122.45316 1341.0 0.0 90.0 0.0 100.0 358132.0
UW BRO HHN 2019-06-21 00:00:00 3000-01-01 00:00:00 44.26721 -122.45316 1341.0 0.0 0.0 0.0 100.0 358132.0
UW BRO HHZ 2019-06-21 00:00:00 3000-01-01 00:00:00 44.26721 -122.45316 1341.0 0.0 0.0 -90.0 100.0 358132.0
UW BRV EHZ 1995-01-19 00:00:00 2008-04-01 00:00:00 46.485191 -119.992317 920.0 0.0 0.0 -90.0 100.0 4821.0
UW BRV EHZ 2008-04-01 00:00:00 2009-02-06 00:00:00 46.485191 -119.992317 920.0 0.0 0.0 -90.0 100.0 311.0
UW BRV EHZ 2009-02-06 00:00:00 2013-07-09 00:00:00 46.485191 -119.992317 920.0 0.0 0.0 -90.0 100.0 1614.0
UW BRV EHZ 2013-07-09 00:00:00 2599-12-31 23:59:59 46.485191 -119.992317 920.0 0.0 0.0 -90.0 100.0 214207.0
UW BST09 HHE 2020-01-02 00:00:00 3000-01-01 00:00:00 47.654 -122.30899 37.2 0.0 90.0 0.0 100.0 357937.0
UW BST09 HHN 2020-01-02 00:00:00 3000-01-01 00:00:00 47.654 -122.30899 37.2 0.0 0.0 0.0 100.0 357937.0
UW BST09 HHZ 2020-01-02 00:00:00 3000-01-01 00:00:00 47.654 -122.30899 37.2 0.0 0.0 -90.0 100.0 357937.0
UW BUO EHZ 2002-12-17 00:00:00 2013-02-08 00:00:00 42.278332 -122.246437 1797.0 0.0 0.0 90.0 100.0 3706.0
UW BURN EHZ 2004-06-29 00:00:00 2017-07-19 00:00:00 43.572929 -119.131332 1615.0 0.0 0.0 -90.0 100.0 4768.0
UW BURN EHZ 2017-07-19 00:00:00 2599-12-31 23:59:59 43.572929 -119.131332 1615.0 0.0 0.0 -90.0 100.0 212736.0
UW BVW EHZ 1995-01-19 00:00:00 2008-04-01 00:00:00 46.810829 -119.883492 670.0 0.0 0.0 -90.0 100.0 4821.0
UW BVW EHZ 2008-04-01 00:00:00 2599-12-31 23:59:59 46.810829 -119.883492 670.0 0.0 0.0 -90.0 100.0 216132.0
UW CBS EHZ 1995-01-19 00:00:00 2008-04-01 00:00:00 47.80469 -120.04285 1067.0 0.0 0.0 -90.0 100.0 4821.0
UW CBS EHZ 2008-04-01 00:00:00 2009-01-30 00:00:00 47.80469 -120.04285 1067.0 0.0 0.0 -90.0 100.0 304.0
UW CBS EHZ 2009-01-30 00:00:00 2019-07-30 00:00:00 47.80469 -120.04285 1067.0 0.0 0.0 -90.0 100.0 3833.0
UW CBS HHE 2019-07-30 00:00:00 3000-01-01 00:00:00 47.80469 -120.04285 1067.0 0.0 90.0 0.0 100.0 358093.0
UW CBS HHN 2019-07-30 00:00:00 3000-01-01 00:00:00 47.80469 -120.04285 1067.0 0.0 0.0 0.0 100.0 358093.0
UW CBS HHZ 2019-07-30 00:00:00 3000-01-01 00:00:00 47.80469 -120.04285 1067.0 0.0 0.0 -90.0 100.0 358093.0
UW CCRK BHE 2012-01-19 00:00:00 2013-05-24 21:55:00 46.558498 -119.854797 561.0 0.0 90.1 0.0 40.0 491.0
UW CCRK BHN 2012-01-19 00:00:00 2013-05-24 21:55:00 46.558498 -119.854797 561.0 0.0 0.1 0.0 40.0 491.0
UW CCRK BHZ 2012-01-19 00:00:00 2013-05-24 21:55:00 46.558498 -119.854797 561.0 0.0 0.0 -90.0 40.0 491.0
UW CCRK HHE 2013-05-24 21:55:00 2016-07-31 00:00:00 46.558498 -119.854797 561.0 0.0 90.1 0.0 100.0 1164.0
UW CCRK HHE 2017-08-22 00:00:00 2599-12-31 23:59:59 46.558498 -119.854797 561.0 0.0 90.0 0.0 100.0 212702.0
UW CCRK HHN 2013-05-24 21:55:00 2016-07-31 00:00:00 46.558498 -119.854797 561.0 0.0 0.1 0.0 100.0 1164.0
UW CCRK HHN 2017-08-22 00:00:00 2599-12-31 23:59:59 46.558498 -119.854797 561.0 0.0 0.0 0.0 100.0 212702.0
